,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_slogg,koi_srad
2638,5088536,K00282.02,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.45744892,0.494,3.2893,77.4,1.02,982.0,31.0,5903.0,4.303999999999999,1.137
2639,12072872,K03017.01,CANDIDATE,CANDIDATE,0.98,0,0,0,0,2.46288834,0.256,1.724,47.4,0.67,1391.0,11.9,5893.0,4.395,0.967
2640,6609270,K03090.01,CANDIDATE,CANDIDATE,0.614,0,0,0,0,3.82223397,0.725,1.924,362.7,1.05,601.0,15.9,3729.0,4.7330000000000005,0.514
2641,12406807,K03091.01,CANDIDATE,CANDIDATE,0.929,0,0,0,0,17.067644,0.106,6.026,262.4,1.62,769.0,13.5,6347.0,4.4639999999999995,0.996
2642,8046689,K03092.01,FALSE POSITIVE,FALSE POSITIVE,0.003,0,0,1,0,5.78542702,0.163,2.271,256.2,1.91,1212.0,15.4,6555.0,4.374,1.178
2643,5096590,K03093.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,29.6099055,0.984,7.433,120.1,1.74,629.0,14.3,5812.0,4.329,1.122
2644,9650989,K03095.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.42390809,0.213,1.773,153.1,1.25,1212.0,13.1,5788.0,4.442,1.015
2645,6289257,K00307.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.21104597,0.833,3.3447,102.7,1.18,1107.0,36.9,6023.0,4.423,1.031
2646,6291837,K00308.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,35.5969684,0.895,6.691,684.5,3.72,646.0,52.5,6212.0,4.309,1.209
2647,7024222,K00309.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.633107509,0.35,1.491,60.8,0.53,1083.0,21.7,4579.0,4.596,0.684
2649,7050989,K00312.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.57890926,0.359,2.7207,243.4,2.06,951.0,54.8,6156.0,4.284,1.303
2650,7175184,K00369.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.10463142,0.571,2.369,114.6,1.59,1046.0,24.1,6070.0,4.157,1.431
2651,8494142,K00370.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,42.88247951,0.391,9.7471,408.9,3.61,709.0,112.2,6143.0,4.039,1.763
2652,11554435,K00063.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,9.43414171,0.538,2.8112,3977.0,5.73,791.0,40.2,5578.0,4.518,0.886
2653,8494142,K00370.02,CONFIRMED,CANDIDATE,0.989,0,0,0,0,22.95062278,0.748,4.4814,129.8,2.17,873.0,32.9,6143.0,4.039,1.763
2654,5652983,K00371.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,498.391282,0.959,6.135,1590.0,17.14,339.0,49.7,5134.0,3.611,3.107
2655,6471021,K00372.01,CONFIRMED,FALSE POSITIVE,0.006,1,0,0,0,125.6291479,0.471,9.108,7841.6,10.02,388.0,150.4,5819.0,4.334,1.111
2656,7906671,K03018.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,45.1178526,0.97,3.737,389.2,2.78,517.0,17.3,5585.0,4.3389999999999995,1.038
2657,8709688,K03019.01,CANDIDATE,CANDIDATE,0.963,0,0,0,0,4.17939037,0.317,2.647,172.8,1.52,1194.0,16.1,5633.0,4.296,1.162
2658,8241079,K03020.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.9192653,0.434,4.572,91.1,1.9,1107.0,15.0,5745.0,3.9389999999999996,1.972
2659,3348285,K03021.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.803835923,0.447,1.397,52.6,0.78,2129.0,12.4,6242.0,4.442,1.047
2660,11618601,K03022.01,CANDIDATE,CANDIDATE,0.828,0,0,0,0,2.76263737,0.46,1.821,185.0,1.25,1231.0,14.1,5772.0,4.5280000000000005,0.901
2661,7582689,K03097.01,CONFIRMED,CANDIDATE,0.983,0,0,0,0,11.9216035,0.929,5.009,43.2,0.87,851.0,15.1,6006.0,4.4030000000000005,1.082
2662,7582689,K03097.02,CONFIRMED,CANDIDATE,0.982,0,0,0,0,6.80257947,0.889,4.608,32.7,0.73,1026.0,14.7,6006.0,4.4030000000000005,1.082
2663,7582689,K03097.03,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.70312154,0.886,4.807,32.0,0.72,945.0,13.0,6006.0,4.4030000000000005,1.082
2664,9959589,K03098.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.332557603,1.174,6.043,225.3,19.88,1703.0,28.1,6091.0,4.487,0.967
2665,9025922,K00043.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,11.32029599,0.914,4.5866,4303.5,8.02,811.0,85.0,5780.0,4.438,1.0
2666,6196457,K00285.02,CONFIRMED,CANDIDATE,0.976,0,0,0,0,26.723169,0.035,8.501,195.0,2.31,781.0,67.5,5862.0,4.05,1.67
2667,7050989,K00312.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,16.39926461,0.115,3.4108,220.8,1.94,847.0,46.4,6156.0,4.284,1.303
2668,7419318,K00313.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.73577127,0.785,3.0356,567.2,2.1,568.0,81.8,5188.0,4.547,0.795
2669,7419318,K00313.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.43639829,0.51,3.2451,345.5,1.5,742.0,76.8,5188.0,4.547,0.795
2670,7603200,K00314.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.78109471,0.545,2.3188,756.0,1.42,402.0,112.8,3846.0,4.738,0.503
2671,7603200,K00314.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.08902241,0.32,1.7012,598.3,1.24,338.0,57.4,3846.0,4.738,0.503
2672,10905239,K00046.02,CONFIRMED,CANDIDATE,0.917,0,0,0,0,6.02977241,0.379,3.961,54.6,1.18,1204.0,11.5,5576.0,4.065,1.593
2673,7364176,K00373.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,135.1879934,0.023,8.8191,663.4,2.32,345.0,85.8,5731.0,4.4510000000000005,0.906
2674,8686097,K00374.01,CONFIRMED,CANDIDATE,0.992,0,0,0,0,172.7046083,0.004,11.347,659.1,2.85,355.0,92.9,5851.0,4.302,1.116
2676,12643589,K00376.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,44.14599042,1.902,3.4015,4467.8,121.48,624.0,99.6,6692.0,4.383,1.152
2677,12643589,K00376.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.411627439,0.853,1.0814,515.2,2.99,1966.0,53.1,6692.0,4.383,1.152
2678,3323887,K00377.01,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,19.270825843,0.169,4.1281,6660.5,7.74,661.0,577.1,5779.0,4.4910000000000005,0.956
2679,11618601,K03022.02,CANDIDATE,CANDIDATE,0.972,0,0,0,0,5.05368985,0.53,2.514,171.5,1.21,1007.0,11.5,5772.0,4.5280000000000005,0.901
2680,9716391,K03025.01,CONFIRMED,CANDIDATE,0.958,0,0,0,0,13.1829329,0.016,3.594,518.0,1.84,661.0,13.8,5382.0,4.571000000000001,0.827
2681,6929841,K03026.01,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.51575492,0.061,1.381,237.4,1.35,1033.0,15.2,5094.0,4.45,0.901
2682,5088536,K00282.03,CONFIRMED,CANDIDATE,0.894,0,0,0,0,87.5177787,0.983,2.55,136.5,1.85,451.0,12.2,5903.0,4.303999999999999,1.137
2683,5124254,K03099.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,14.0498182,0.569,2.907,472.0,1.45,480.0,14.5,4228.0,4.618,0.652
2684,11508644,K03101.01,CONFIRMED,CANDIDATE,0.998,0,0,0,0,14.2563272,0.894,4.796,206.1,1.73,797.0,14.3,6140.0,4.455,1.027
2685,12168993,K03105.01,CANDIDATE,CANDIDATE,0.999,0,0,0,0,4.21223579,0.97,7.898,116.4,1.04,887.0,12.8,5116.0,4.591,0.7
2686,10031500,K03107.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,8.589562,1.138,9.885,245.4,15.95,891.0,14.0,5766.0,4.404,0.945
2687,7603200,K00314.03,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.31282204,0.061,2.0138,137.6,0.59,443.0,22.0,3846.0,4.738,0.503
2688,7700622,K00315.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,35.58349688,0.001,3.9885,937.6,2.03,408.0,90.8,4894.0,4.637,0.684
2689,8008067,K00316.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.77111067,0.009,5.0574,547.1,2.62,752.0,123.2,5620.0,4.333,1.143
2690,8008067,K00316.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,157.0659976,0.004,8.1289,551.4,2.63,350.0,50.9,5620.0,4.333,1.143
2691,8008067,K00316.03,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.305706326,0.826,1.4228,264.9,2.11,972.0,43.6,5620.0,4.333,1.143
2693,7051180,K00064.01,CANDIDATE,CANDIDATE,1.0,0,1,0,0,1.9510822190000001,0.925,1.6975,1151.8,10.35,2005.0,30.1,5302.0,3.7680000000000002,2.426
2695,2449074,K00378.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,4.94402197,1.157,4.062,363.3,32.92,1419.0,33.0,6013.0,4.035,1.7
2696,2446113,K00379.01,FALSE POSITIVE,FALSE POSITIVE,0.073,0,0,1,0,6.71725648,0.163,2.5207,272.7,2.78,1264.0,49.1,6078.0,4.093999999999999,1.683
2697,2446113,K00379.02,CANDIDATE,CANDIDATE,1.0,0,0,0,0,23.1375919,0.429,3.35,114.0,1.83,837.0,12.9,6078.0,4.093999999999999,1.683
2698,11137180,K03027.01,CANDIDATE,CANDIDATE,0.929,0,0,0,0,6.07032548,0.454,1.341,311.6,1.36,789.0,11.9,5076.0,4.598,0.763
2699,9838804,K03028.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.33256952,0.463,2.915,163.5,1.06,1461.0,16.5,5547.0,4.571000000000001,0.82
2700,5903749,K03029.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,18.9763286,0.922,2.379,329.8,2.24,638.0,11.0,5300.0,4.385,0.986
2701,5903749,K03029.02,CANDIDATE,CANDIDATE,0.985,0,0,0,0,6.34724702,0.739,3.097,159.8,1.35,919.0,11.1,5300.0,4.385,0.986
2702,5524881,K03030.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,7.19552624,0.593,4.095,214.6,1.67,1037.0,15.6,6242.0,4.4319999999999995,1.093
2703,3756264,K03108.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.36272124,0.253,1.3287,429.3,1.86,901.0,17.8,5868.0,4.53,0.894
2704,11572193,K03109.01,CONFIRMED,CANDIDATE,0.989,0,0,0,0,10.6761592,0.403,4.594,151.0,1.79,1049.0,14.1,6460.0,4.2669999999999995,1.434
2705,11285870,K03110.01,CONFIRMED,CANDIDATE,0.972,0,0,0,0,4.48494315,0.3,2.752,134.9,1.23,1199.0,12.4,6217.0,4.437,1.051
2706,8581240,K03111.02,CANDIDATE,CANDIDATE,0.986,0,0,0,0,4.32848303,0.367,2.955,35.5,0.66,1199.0,11.4,5874.0,4.338,1.096
2707,8121310,K00317.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,22.20809549,0.017,7.3327,463.2,3.02,803.0,92.7,6336.0,4.266,1.403
2708,8156120,K00318.01,CONFIRMED,CANDIDATE,0.987,0,0,0,0,38.5833679,0.905,12.391,1388.2,8.56,761.0,46.1,6273.0,4.04,1.927
2709,8684730,K00319.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,46.15119482,0.904,6.3427,1817.3,10.02,703.0,286.0,5877.0,3.927,1.963
2711,8700558,K00320.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,4.79179893,1.209,2.9283,123.9,26.26,1249.0,46.3,6499.0,4.408,1.103
2712,8753657,K00321.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.426304127,0.694,2.6624,185.4,1.41,1302.0,97.0,5678.0,4.484,0.97
2713,8554498,K00005.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.780327581,0.952,2.0253,960.8,7.14,1441.0,380.8,5937.0,4.012,1.787
2714,3847708,K00389.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.741231778,0.25,2.469,419.0,1.55,951.0,66.6,5206.0,4.598,0.767
2715,3849155,K00390.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.168310132,0.107,1.31,283.3,1.43,1577.0,64.7,5509.0,4.487,0.857
2716,3858804,K00391.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,25.9525478,1.228,21.328,478.4,74.69,865.0,57.0,5211.0,3.715,2.721
2717,3942670,K00392.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,33.4160553,0.947,8.605,275.8,2.98,689.0,29.3,6007.0,4.178,1.42
2718,3942670,K00392.02,CONFIRMED,CANDIDATE,0.993,0,0,0,0,12.6119685,0.709,6.372,76.5,1.33,953.0,12.2,6007.0,4.178,1.42
2719,6949898,K03031.01,CANDIDATE,CANDIDATE,0.991,0,0,0,0,7.64809462,0.265,2.216,195.9,1.19,840.0,12.2,5641.0,4.553999999999999,0.85
2720,10585738,K03032.01,CONFIRMED,CANDIDATE,0.973,0,0,0,0,0.636424848,0.319,0.947,217.9,1.31,1846.0,18.1,5343.0,4.538,0.885
2721,7186665,K03033.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.55935323,0.744,4.303,148.8,1.21,921.0,20.4,6115.0,4.462,0.919
2722,2973386,K03034.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,31.0209175,0.881,2.012,859.5,1.66,291.0,15.1,3720.0,4.763999999999999,0.48
2724,7022573,K03112.01,CANDIDATE,CANDIDATE,0.761,0,0,0,0,2.118893997,0.019,0.822,311.4,1.41,1230.0,11.3,5504.0,4.583,0.796
2725,7676423,K03113.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.46050095,0.052,1.861,276.8,1.03,969.0,16.7,4811.0,4.626,0.634
2726,9288237,K03114.01,CANDIDATE,CANDIDATE,0.988,0,0,0,0,7.49133777,0.013,6.315,34.5,1.01,1291.0,14.4,6177.0,3.9930000000000003,1.71
2727,11714231,K03115.01,CONFIRMED,CANDIDATE,0.998,0,0,0,0,5.8660127,0.539,3.985,183.0,1.45,1064.0,16.8,6020.0,4.427,1.04
2728,11720424,K03116.01,CONFIRMED,CANDIDATE,0.98,0,0,0,0,23.9107056,0.398,4.996,294.0,1.91,709.0,12.9,6338.0,4.418,1.091
2729,7837302,K00048.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,23.836808884,1.008,6.0285400000000005,29685.0,59.31,919.0,2793.4,6095.0,3.8939999999999997,1.94
2730,8753657,K00321.02,CONFIRMED,CANDIDATE,0.996,0,0,0,0,4.62334491,0.388,3.0189,62.0,0.77,1050.0,25.2,5678.0,4.484,0.97
2731,8948424,K00322.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.888835386,6.217,3.7988,19466.0,584.67,1008.0,208.2,5780.0,4.438,1.0
2732,9139084,K00323.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.83599485,0.129,2.062,553.3,1.92,884.0,11.2,5423.0,4.542,0.828
2733,9641041,K00324.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.089077863,0.778,2.4676,133.6,1.96,2359.0,104.8,6280.0,4.098,1.551
2734,9724984,K00325.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,7.86335883,0.995,3.4303,467.3,7.84,1195.0,74.3,5731.0,4.005,1.913
2735,2452450,K00380.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.0970583,0.959,5.699,680.7,4.83,1203.0,76.4,6573.0,4.2,1.455
2736,3230578,K00381.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.3376143570000005,0.972,1.742,1807.4,9.57,1351.0,132.7,6581.0,4.138,1.536
2737,3231137,K00382.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.900140077,1.205,3.77,543.1,23.78,1253.0,53.6,6407.0,4.48,0.955
2738,3353050,K00384.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.0800579,0.636,5.207,222.8,3.95,1673.0,56.7,6049.0,3.7689999999999997,2.52
2739,3446746,K00385.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.14496741,0.591,3.6399,300.8,1.59,698.0,44.1,5411.0,4.477,0.888
2740,5695396,K00283.01,CONFIRMED,CANDIDATE,0.976,0,0,0,0,16.09196369,0.546,2.8943,415.8,2.13,718.0,84.9,5680.0,4.414,1.016
2741,5217891,K03036.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,161.239891,0.946,24.472,1075.4,3.48,294.0,23.0,5514.0,4.569,0.826
2742,6593150,K03037.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,5.4654174,0.301,3.209,219.5,1.23,927.0,14.2,5612.0,4.566,0.829
2743,8051946,K03038.01,CONFIRMED,CANDIDATE,0.993,0,0,0,0,1.4951513,0.974,3.43,52.0,1.44,1870.0,14.2,5635.0,4.117,1.452
2744,5445681,K03039.01,CONFIRMED,CANDIDATE,0.915,0,0,0,0,20.3504704,0.192,7.225,101.8,1.01,695.0,16.6,5952.0,4.41,1.002
2745,6523351,K03117.01,CANDIDATE,CANDIDATE,0.976,0,0,0,0,6.06664931,0.902,1.962,65.3,0.87,915.0,10.9,5569.0,4.521,0.892
2746,5551672,K03119.01,CANDIDATE,CANDIDATE,0.013,0,0,0,0,2.184437698,0.035,1.0422,1546.8,0.94,529.0,19.7,3421.0,5.013999999999999,0.25
2747,3323289,K06319.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,33.693201537,0.379,7.442189999999999,508770.0,68.86,518.0,1618.4,5427.0,4.448,0.899
2748,11499192,K03120.01,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.13592927,0.168,2.377,156.2,1.43,1226.0,15.2,5886.0,4.345,1.152
2749,12416661,K03122.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.05337912,0.035,5.382,38.3,1.28,1320.0,14.9,6231.0,3.9760000000000004,2.062
2750,8197793,K03123.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,15.2311195,0.192,3.91,269.1,1.94,800.0,13.1,5836.0,4.316,1.186
2751,8258171,K00286.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,23.6272223,0.711,7.9,154.6,3.84,1358.0,65.8,8308.0,3.861,2.879
2752,9880467,K00326.01,CANDIDATE,CANDIDATE,0.005,0,0,0,0,8.97349999,0.56,3.1408,935.1,36.0,2262.0,44.1,4751.0,2.52,11.536
2753,9880467,K00326.02,CANDIDATE,CANDIDATE,0.905,0,0,0,0,108.546946,0.055,7.567,711.3,29.67,985.0,15.3,4751.0,2.52,11.536
2754,9881662,K00327.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.2542777419999998,0.303,2.9903,159.9,1.38,1301.0,58.6,5945.0,4.402,1.089
2755,9881662,K00327.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,91.3514816,0.008,8.707,210.0,1.57,428.0,25.5,5945.0,4.402,1.089
2756,9895004,K00328.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.250826647,1.221,1.536,534.4,30.03,1489.0,104.3,5779.0,4.308,1.119
2757,3656121,K00386.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.1588249,0.029,5.1803,959.0,3.56,639.0,73.6,5951.0,4.319,1.155
2758,10620329,K00066.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.43628259399999997,1.269,1.3988,536.4,83.25,5187.0,218.3,8491.0,3.853,2.622
2759,3656121,K00386.02,CONFIRMED,CANDIDATE,0.973,0,0,0,0,76.7324556,0.462,6.243,685.7,3.08,473.0,34.3,5951.0,4.319,1.155
2760,3733628,K00387.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.89963233,0.777,3.5791,1121.7,2.46,521.0,98.2,4538.0,4.607,0.663
2761,3831053,K00388.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.14955931,0.368,5.5694,333.7,3.26,1287.0,87.3,5687.0,3.9730000000000003,1.775
2762,6357290,K03040.01,CANDIDATE,CANDIDATE,0.882,0,0,0,0,4.8099878,0.2,1.97,288.2,1.59,1077.0,13.6,5988.0,4.507,0.934
2763,4072955,K03041.01,CANDIDATE,CANDIDATE,0.98,0,0,0,0,5.08288076,0.389,2.515,108.0,1.15,1183.0,12.5,6217.0,4.375,1.083
2764,8695311,K03042.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,31.0259489,0.153,5.692,385.4,1.91,595.0,12.7,6075.0,4.486000000000001,0.969
2765,9834731,K03043.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.08942807,0.65,3.214,85.3,1.07,1361.0,13.2,6137.0,4.418,1.103
2766,5092266,K03045.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,44.8702042,0.436,4.199,636.1,2.56,536.0,16.4,6122.0,4.471,0.996
2767,8751796,K03125.01,CONFIRMED,CANDIDATE,0.957,0,0,0,0,4.45342418,0.569,3.654,46.6,0.9,1331.0,16.3,6256.0,4.269,1.269
2768,7097534,K03126.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.21396685,0.017,4.374,81.6,0.84,1418.0,19.1,5986.0,4.461,0.93
2769,9907129,K03127.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.705693,0.941,7.702,140.8,2.07,1001.0,14.2,5808.0,4.178,1.385
2770,7609674,K03128.01,CANDIDATE,CANDIDATE,0.951,0,0,0,0,21.2360024,0.205,4.019,104.4,2.62,1048.0,15.7,6035.0,3.745,2.559
2771,9527334,K00049.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.31377304,0.002,2.964,837.4,2.74,886.0,19.6,5900.0,4.5089999999999995,0.951
2772,10031885,K00329.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.58969597,1.197,8.471,245.1,20.8,882.0,45.9,6024.0,4.523,0.9
2773,11361646,K00330.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.97420583,0.128,5.3503,293.1,1.85,974.0,55.1,5973.0,4.386,1.081
2774,11361646,K00330.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.88899036,0.011,3.486,59.0,0.83,1574.0,18.2,5973.0,4.386,1.081
2775,10285631,K00331.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.68405716,0.858,6.9329,381.5,3.64,832.0,54.2,5548.0,4.038,1.614
2776,3964109,K00393.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.41624083,0.081,7.081,314.5,2.09,748.0,42.7,6156.0,4.331,1.18
2777,4159347,K00394.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,12.28351275,1.224,3.634,597.8,74.76,1342.0,23.4,6171.0,3.668,2.759
2778,3544595,K00069.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.72674037,0.657,2.9267,273.1,1.56,1028.0,287.8,5648.0,4.4719999999999995,0.894
2779,4165960,K00395.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,6.77449545,1.178,2.5416,481.9,29.41,1219.0,41.9,6517.0,4.265,1.342
2780,4252322,K00396.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,14.591504450999999,1.21,1.1295,1490.5,36.85,879.0,68.0,5940.0,4.199,1.312
2781,4376644,K00397.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,27.677680103,0.933,2.1704,11545.0,14.41,618.0,431.6,6075.0,4.486000000000001,0.969
2782,9301506,K03047.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.605223042,0.109,0.8986,232.3,1.14,1728.0,20.7,5089.0,4.559,0.757
2783,5695396,K00283.02,CONFIRMED,CANDIDATE,0.983,0,0,0,0,25.5172744,0.322,4.735,66.8,0.83,615.0,13.5,5680.0,4.414,1.016
2784,9714550,K03048.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.73292061,0.121,1.746,151.6,0.97,957.0,15.5,5595.0,4.581,0.796
2785,6263593,K03049.01,CONFIRMED,CANDIDATE,0.799,0,0,0,0,22.4765952,0.176,3.437,481.4,1.21,419.0,13.3,4563.0,4.704,0.567
2786,5475042,K03050.01,CANDIDATE,CANDIDATE,0.892,0,0,0,0,1.242639742,0.152,1.763,159.3,1.02,1487.0,16.1,5520.0,4.572,0.818
2787,6964159,K03129.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,25.503628,0.953,3.913,204.4,1.61,586.0,13.3,5815.0,4.54,0.877
2788,10252275,K03130.01,CANDIDATE,CANDIDATE,0.988,0,0,0,0,14.8638496,1.006,2.705,220.6,2.9,620.0,12.3,5159.0,4.508,0.8
2789,10252275,K03130.02,CANDIDATE,CANDIDATE,0.994,0,0,0,0,5.65245733,0.889,2.062,121.0,1.05,856.0,11.7,5159.0,4.508,0.8
2790,11455181,K03131.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.9294815,0.197,5.893,196.9,1.21,770.0,14.3,5792.0,4.547,0.864
2791,9541295,K03132.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.5366503189999999,0.61,2.383,41.9,1.35,3195.0,31.0,6020.0,3.9219999999999997,2.0
2792,10290666,K00332.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.45849914,0.65,4.0448,255.9,1.91,1099.0,72.0,5914.0,4.396,1.135
2793,10337258,K00333.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.28536452,0.774,6.283,377.6,4.03,1157.0,26.8,6534.0,3.9730000000000003,1.9
2794,10470206,K00335.01,FALSE POSITIVE,FALSE POSITIVE,0.394,0,0,1,0,46.56675437,0.87,7.831,801.1,5.25,708.0,111.3,6629.0,4.132,1.619
2795,10518725,K00336.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,19.5148412,0.742,3.096,102.7,2.8,1200.0,13.1,7004.0,3.8539999999999996,2.556
2796,12314973,K00279.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,15.4130812,0.372,6.6358,264.3,2.59,944.0,55.2,6206.0,4.159,1.573
2797,5450893,K02970.01,CANDIDATE,CANDIDATE,0.993,0,0,0,0,4.82051088,0.922,3.588,40.9,1.08,1328.0,14.8,6046.0,4.158,1.396
2798,4770174,K02971.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.09595681,0.685,5.502,65.7,1.26,1259.0,18.1,6313.0,4.228,1.467
2799,8949925,K02972.01,CANDIDATE,CANDIDATE,0.984,0,0,0,0,13.2511214,0.231,4.996,266.5,1.98,850.0,15.2,5850.0,4.297,1.217
2801,8827575,K03052.01,CANDIDATE,CANDIDATE,0.977,0,0,0,0,10.12956201,0.544,3.044,81.3,0.78,736.0,12.2,5383.0,4.5280000000000005,0.842
2802,8827575,K03052.02,CANDIDATE,CANDIDATE,0.87,0,0,0,0,15.6112238,0.468,3.873,113.5,0.91,637.0,15.7,5383.0,4.5280000000000005,0.842
